index,detector,total_face_num,center_face_num,target_left,target_top,target_right,target_bottom,time_stamp,ear_left,ear_right
1,h,1,1,452,538,710,796,0.034482758620689655,0.15521252535437824,0.17432470080497794
2,h,1,1,405,508,714,818,0.06896551724137931,0.14934118248895714,0.12534969088788023
3,h,1,1,423,538,681,796,0.10344827586206896,0.17300279455908796,0.17475194863014434
4,h,1,1,423,538,681,796,0.13793103448275862,0.20456332478270353,0.1974394007602816
5,h,1,1,423,538,681,796,0.1724137931034483,0.1974394007602816,0.1949873998062792
6,h,1,1,423,509,681,767,0.20689655172413793,0.19029864978971808,0.1774789968617533
7,h,1,1,423,509,681,767,0.2413793103448276,0.16726978380487917,0.1774789968617533
8,h,1,1,423,509,681,767,0.27586206896551724,0.21117238839098024,0.2073855305094262
9,h,1,1,423,509,681,767,0.3103448275862069,0.24084548138610828,0.21923879821961972
10,h,1,1,423,509,681,767,0.3448275862068966,0.20761369963434992,0.21158569325976748
11,h,1,1,423,509,681,767,0.3793103448275862,0.2585533743010099,0.2559535737084776
12,h,1,1,423,509,681,767,0.41379310344827586,0.16620693781890233,0.16124441419712962
13,h,1,1,423,509,681,767,0.4482758620689655,0.12898867577669315,0.12684285124078176
14,h,1,1,423,509,681,767,0.4827586206896552,0.15556718149736032,0.16227914090527387
15,h,1,1,423,509,681,767,0.5172413793103449,0.12898867577669315,0.14532829196496208
16,h,1,1,394,509,652,767,0.5517241379310345,0.16028234561144833,0.18505830254940134
17,h,1,1,394,509,652,767,0.5862068965517241,0.2017937501369387,0.22258185668834118
18,h,1,1,394,509,652,767,0.6206896551724138,0.19218795228796084,0.2251211399453564
19,h,1,1,394,509,652,767,0.6551724137931034,0.1774789968617533,0.21359307111885162
20,h,1,1,394,509,652,767,0.6896551724137931,0.16501335630906128,0.18715716346244568
21,h,1,1,394,509,652,767,0.7241379310344828,0.15681410822361389,0.1655044785745565
22,h,1,1,394,509,652,767,0.7586206896551724,0.16439898730535732,0.19155801142689405
23,h,1,1,394,509,652,767,0.7931034482758621,0.16085155024444558,0.18428140565065926
24,h,1,1,394,509,652,767,0.8275862068965517,0.16992805308354356,0.1782508724838959
25,h,1,1,394,509,652,767,0.8620689655172413,0.1304019163517513,0.15777680876890118
26,h,1,1,394,509,652,767,0.896551724137931,0.1703445252804236,0.22803508501982758
27,h,1,1,394,509,652,767,0.9310344827586207,0.13396098146272087,0.16615619015775873
28,h,1,1,394,509,652,767,0.9655172413793104,0.16661429003223058,0.17953326939552017
