index,detector,total_face_num,center_face_num,target_left,target_top,target_right,target_bottom,time_stamp,ear_left,ear_right
59,h,1,1,438,755,525,841,2.0344827586206895,0.25514557724065257,0.3258122453831672
104,h,1,1,552,711,731,891,3.586206896551724,0.1462987607115456,0.14705882352941177
105,h,1,1,552,711,731,891,3.6206896551724137,0.13342326612194158,0.1247296124889095
106,h,1,1,552,711,731,891,3.6551724137931036,0.13198163038225733,0.10725868160088983
107,h,1,1,552,711,731,891,3.689655172413793,0.16301125149141782,0.12001921139634025
108,h,1,1,552,711,731,891,3.7241379310344827,0.15963771420352524,0.128103084100311
109,h,1,1,552,711,731,891,3.7586206896551726,0.14754740324962223,0.12799985546403614
110,h,1,1,552,711,731,891,3.793103448275862,0.14792991052126087,0.1296244848105246
111,h,1,1,552,711,731,891,3.8275862068965516,0.15617376188860607,0.13230801655265223
112,h,1,1,520,687,735,902,3.8620689655172415,0.14316346950184722,0.13057302784992128
113,h,1,1,520,687,735,902,3.896551724137931,0.14728195398497143,0.14724610666908494
114,h,1,1,520,687,735,902,3.9310344827586206,0.16090719885790647,0.13747598895034188
115,h,1,1,520,687,735,902,3.9655172413793105,0.15316092771843778,0.15851114704592545
116,h,1,1,520,687,735,902,4.0,0.15963771420352524,0.13130643285972257
117,h,1,1,520,687,735,902,4.0344827586206895,0.16209765059103712,0.1352211586427592
118,h,1,1,532,691,711,871,4.068965517241379,0.14541372086444176,0.1390224491712509
119,h,1,1,532,691,711,871,4.103448275862069,0.12329832493689723,0.12457430678796319
120,h,1,1,532,691,711,871,4.137931034482759,0.1270856020398855,0.1390224491712509
121,h,1,1,532,691,711,871,4.172413793103448,0.11066541435395726,0.11804795892639158
122,h,1,1,532,691,711,871,4.206896551724138,0.15264062771816592,0.1477635311413854
123,h,1,1,532,691,711,871,4.241379310344827,0.1270856020398855,0.119296029958087
124,h,1,1,532,691,711,871,4.275862068965517,0.13710887839652688,0.119296029958087
125,h,1,1,532,691,711,871,4.310344827586207,0.16532432960144453,0.14890247043403096
126,h,1,1,532,691,711,871,4.344827586206897,0.13539044450780038,0.12898007411770432
127,h,1,1,532,691,711,871,4.379310344827586,0.1270856020398855,0.11804795892639158
128,h,1,1,532,691,711,871,4.413793103448276,0.13967400774321473,0.1327771619317728
129,h,1,1,532,691,711,871,4.448275862068965,0.1225681662820552,0.119296029958087
130,h,1,1,532,691,711,871,4.482758620689655,0.14434579658921096,0.12538151385857185
131,h,1,1,532,691,711,871,4.517241379310345,0.1500144064658827,0.12898007411770432
132,h,1,1,532,691,711,871,4.551724137931035,0.1435831508921841,0.13996362561620168
133,h,1,1,532,691,711,871,4.586206896551724,0.15617376188860607,0.13080823043804504
134,h,1,1,532,691,711,871,4.620689655172414,0.11401564000689644,0.119296029958087
135,h,1,1,532,691,711,871,4.655172413793103,0.13008239388741208,0.119296029958087
136,h,1,1,532,691,711,871,4.689655172413793,0.13201373337446473,0.11804795892639158
137,h,1,1,532,691,711,871,4.724137931034483,0.13110641174050797,0.10635890745287926
138,h,1,1,532,691,711,871,4.758620689655173,0.1537392722875921,0.14049227459766236
