index,detector,total_face_num,center_face_num,target_left,target_top,target_right,target_bottom,time_stamp,ear_left,ear_right
1,h,1,1,492,612,672,791,0.034482758620689655,0.3498424165232827,0.3498424165232827
2,h,1,1,492,612,672,791,0.06896551724137931,0.3498424165232827,0.366351499713232
3,h,1,1,492,632,672,811,0.10344827586206896,0.3457262316037574,0.36559923472844735
4,h,1,1,492,632,672,811,0.13793103448275862,0.32862047527354477,0.3333498329253085
5,h,1,1,492,632,672,811,0.1724137931034483,0.3167947192294812,0.32072617531923914
6,h,1,1,492,632,672,811,0.20689655172413793,0.31771576037613714,0.33123326868119324
7,h,1,1,492,632,672,811,0.2413793103448276,0.32920538313823156,0.29942966160019086
8,h,1,1,492,632,672,811,0.27586206896551724,0.18488097542204265,0.1837960147985415
9,h,1,1,492,632,672,811,0.3103448275862069,0.13333333333333333,0.1376041832307563
10,h,1,1,492,632,672,811,0.3448275862068966,0.13736056394868904,0.12061796543922608
11,h,1,1,492,632,672,811,0.3793103448275862,0.16120647005479025,0.1533616597966749
12,h,1,1,492,632,672,811,0.41379310344827586,0.1682235603057234,0.19090893935377012
13,h,1,1,492,632,672,811,0.4482758620689655,0.23320381162846934,0.24202972417954172
14,h,1,1,492,632,672,811,0.4827586206896552,0.2671113730486601,0.2674082098871901
15,h,1,1,492,632,672,811,0.5172413793103449,0.30751005235654527,0.29851115706299675
16,h,1,1,492,632,672,811,0.5517241379310345,0.30751005235654527,0.32152400656298624
17,h,1,1,492,632,672,811,0.5862068965517241,0.3168863411345821,0.3168407497353592
18,h,1,1,492,632,672,811,0.6206896551724138,0.30117762965029443,0.3156277919065655
19,h,1,1,492,632,672,811,0.6551724137931034,0.3342538911019798,0.3156277919065655
20,h,1,1,472,591,687,806,0.6896551724137931,0.30709632038637036,0.3559959797327521
21,h,1,1,472,591,687,806,0.7241379310344828,0.32338509066324017,0.3922322702763681
22,h,1,1,472,591,687,806,0.7586206896551724,0.34358227615493336,0.4081235714717464
23,h,1,1,448,591,663,806,0.7931034482758621,0.3793697698546257,0.44335594100640224
24,h,1,1,448,591,663,806,0.8275862068965517,0.38782840350302034,0.4622849011328109
25,h,1,1,448,591,663,806,0.8620689655172413,0.40451611918060637,0.49530020890679716
26,h,1,1,448,591,663,806,0.896551724137931,0.3838134058408742,0.47726406830336093
27,h,1,1,448,591,663,806,0.9310344827586207,0.39655172413793105,0.5187085209424332
28,h,1,1,448,591,663,806,0.9655172413793104,0.38333333333333336,0.51541198879368
29,h,1,1,473,592,652,771,1.0,0.3672939314842182,0.4976746665654646
30,h,1,1,473,592,652,771,1.0344827586206897,0.3709677419354839,0.4744340149928489
31,h,1,1,448,567,663,782,1.0689655172413792,0.3707748811260176,0.5000119724593822
32,h,1,1,473,592,652,771,1.103448275862069,0.3387096774193548,0.4976746665654646
33,h,1,1,448,567,663,782,1.1379310344827587,0.38333333333333336,0.5639083491954995
34,h,1,1,448,567,663,782,1.1724137931034482,0.24123593087845216,0.37072370908057856
35,h,1,1,448,567,663,782,1.206896551724138,0.18625958524529707,0.2734804799837845
36,h,1,1,473,592,652,771,1.2413793103448276,0.2067736550386733,0.2970288224275004
37,h,1,1,473,592,652,771,1.2758620689655173,0.24123593087845216,0.35669590418318964
38,h,1,1,448,567,663,782,1.3103448275862069,0.2993355473569827,0.412690176050289
39,h,1,1,448,567,663,782,1.3448275862068966,0.3275862068965517,0.4774682467481748
40,h,1,1,473,592,652,771,1.3793103448275863,0.3620689655172414,0.45474011575254375
41,h,1,1,448,567,663,782,1.4137931034482758,0.3618538963176782,0.4762154550856974
42,h,1,1,473,592,652,771,1.4482758620689655,0.3232169673918494,0.4536649703957689
43,h,1,1,473,592,652,771,1.4827586206896552,0.3709677419354839,0.4744340149928489
44,h,1,1,473,592,652,771,1.5172413793103448,0.349805717442704,0.5198920930180839
45,h,1,1,473,592,652,771,1.5517241379310345,0.37169937124495583,0.4976746665654646
46,h,1,1,473,592,652,771,1.5862068965517242,0.3709677419354839,0.4976746665654646
47,h,1,1,473,592,652,771,1.6206896551724137,0.36646313255902324,0.5190111908792782
48,h,1,1,473,592,652,771,1.6551724137931034,0.3709677419354839,0.49446826165562874
