index,detector,total_face_num,center_face_num,target_left,target_top,target_right,target_bottom,time_stamp,ear_left,ear_right
1,h,1,1,566,509,824,767,0.034482758620689655,0.2896140947044786,0.20504713482292272
2,h,1,1,566,509,824,767,0.06896551724137931,0.3086613566306872,0.21241063426743645
3,h,1,1,566,509,824,767,0.10344827586206896,0.277587453824102,0.19420668104475405
4,h,1,1,566,509,824,767,0.13793103448275862,0.26039679243213437,0.19420668104475405
5,h,1,1,566,509,824,767,0.1724137931034483,0.2857142857142857,0.21793237680003139
6,h,1,1,566,509,824,767,0.20689655172413793,0.2769354784189405,0.22871731939823914
7,h,1,1,538,509,796,767,0.2413793103448276,0.2660760420950957,0.1678053126927218
8,h,1,1,538,509,796,767,0.27586206896551724,0.3119115999471826,0.24293289905367482
9,h,1,1,538,509,796,767,0.3103448275862069,0.36277061687378825,0.27653315937748607
10,h,1,1,538,509,796,767,0.3448275862068966,0.380873177950881,0.30722334118605793
11,h,1,1,538,509,796,767,0.3793103448275862,0.3848517718325954,0.3142914798323803
12,h,1,1,538,509,796,767,0.41379310344827586,0.3742362169932965,0.3178389000764635
13,h,1,1,538,509,796,767,0.4482758620689655,0.3737289088897922,0.3161389754027006
14,h,1,1,538,509,796,767,0.4827586206896552,0.36154386103999614,0.31354854806072335
15,h,1,1,538,509,796,767,0.5172413793103449,0.36092686133580654,0.31559098698123145
16,h,1,1,538,509,796,767,0.5517241379310345,0.3711648840484904,0.3
17,h,1,1,538,509,796,767,0.5862068965517241,0.3416045653857432,0.2780915670973507
18,h,1,1,538,509,796,767,0.6206896551724138,0.30398391636559674,0.25721674447767884
19,h,1,1,566,509,824,767,0.6551724137931034,0.3050266170572694,0.2474705125258507
20,h,1,1,566,509,824,767,0.6896551724137931,0.31771576037613714,0.2353165702921466
21,h,1,1,566,509,824,767,0.7241379310344828,0.270065775492433,0.18584070888031728
22,h,1,1,595,509,853,767,0.7586206896551724,0.348026722687467,0.2225847623878466
23,h,1,1,595,480,853,738,0.7931034482758621,0.3702919873465381,0.22723075500758375
25,h,1,1,624,452,882,710,0.8620689655172413,0.46584749531245623,0.2800003110049499
49,h,1,1,646,26,955,336,1.6896551724137931,0.4204706649821094,0.33607468028681975
51,h,1,1,611,26,921,336,1.7586206896551724,0.3946002313234923,0.3405137776048421
52,h,1,1,624,50,882,308,1.793103448275862,0.38461538461538464,0.3358080750118081
53,h,1,1,624,50,882,308,1.8275862068965518,0.384489011888262,0.3288818409491811
54,h,1,1,577,-42,886,302,1.8620689655172413,0.3749172703713532,0.33085866411702414
55,h,1,1,577,-42,886,302,1.896551724137931,0.35218455885504973,0.29942187062463715
56,h,1,1,595,22,853,280,1.9310344827586208,0.3286087263518562,0.28684888405270514
57,h,1,1,595,22,853,280,1.9655172413793103,0.34836579145541785,0.2689355135440023
58,h,1,1,595,22,853,280,2.0,0.3619622703240646,0.27227733688486294
59,h,1,1,595,22,853,280,2.0344827586206895,0.3717419012155451,0.284643437212815
60,h,1,1,595,22,853,280,2.0689655172413794,0.38368539833562826,0.2714425724560122
61,h,1,1,595,22,853,280,2.103448275862069,0.37111171938875925,0.2626610375985977
62,h,1,1,595,50,853,308,2.1379310344827585,0.35738556281278205,0.23788817808758764
63,h,1,1,595,22,853,280,2.1724137931034484,0.3730552912927352,0.2612669112977551
64,h,1,1,595,22,853,280,2.206896551724138,0.4025584115106885,0.300837877725164
65,h,1,1,566,50,824,308,2.2413793103448274,0.36253367269118403,0.23608213113232726
66,h,1,1,566,50,824,308,2.2758620689655173,0.32828649184117914,0.22032729827600278
67,h,1,1,566,50,824,308,2.310344827586207,0.3411890187632083,0.25511396549762616
68,h,1,1,542,26,852,336,2.3448275862068964,0.3433112526693874,0.2448171851123313
69,h,1,1,542,-42,852,302,2.3793103448275863,0.3332048068842394,0.2786843637868643
70,h,1,1,538,22,796,280,2.413793103448276,0.3819577230910717,0.2920325739982449
71,h,1,1,508,-42,818,302,2.4482758620689653,0.359313553761575,0.2952539961331045
72,h,1,1,508,-42,818,302,2.4827586206896552,0.36246340829042,0.30143109128376105
73,h,1,1,508,-42,818,302,2.5172413793103448,0.35663062806194007,0.30743064378436175
74,h,1,1,508,-42,818,302,2.5517241379310347,0.36582472399650595,0.3379001221934607
75,h,1,1,508,-42,818,302,2.586206896551724,0.3681498209159037,0.34753986281332194
76,h,1,1,509,22,767,280,2.6206896551724137,0.3526119678941066,0.32138997255250096
77,h,1,1,509,22,767,280,2.6551724137931036,0.3635019616075614,0.33333333333333337
78,h,1,1,509,22,767,280,2.689655172413793,0.3289725566773916,0.3278136743582316
79,h,1,1,509,22,767,280,2.7241379310344827,0.35268160818611893,0.32827608949825543
80,h,1,1,509,22,767,280,2.7586206896551726,0.355882754591018,0.30989028266130136
81,h,1,1,508,-42,818,302,2.793103448275862,0.27973466728289237,0.26168987012034406
82,h,1,1,508,-42,818,302,2.8275862068965516,0.23076923076923078,0.1873396750455008
83,h,1,1,508,-42,818,302,2.8620689655172415,0.19582295474117362,0.1664313660131247
84,h,1,1,538,22,796,280,2.896551724137931,0.22093023255813954,0.17450649599475732
85,h,1,1,538,50,796,308,2.9310344827586206,0.24350970752923262,0.20289164310706653
86,h,1,1,538,50,796,308,2.9655172413793105,0.2701716134791496,0.21747922301261538
87,h,1,1,542,26,852,336,3.0,0.21613729078331967,0.1761369478399979
88,h,1,1,566,79,824,337,3.0344827586206895,0.25067254659056853,0.18307540923714463
89,h,1,1,566,79,824,337,3.0689655172413794,0.24315445213123463,0.16378544877071033
90,h,1,1,542,61,852,370,3.103448275862069,0.24913643956121992,0.17438669890988925
91,h,1,1,542,61,852,370,3.1379310344827585,0.24961508830135312,0.18307540923714463
92,h,1,1,566,108,824,366,3.1724137931034484,0.24990360516317958,0.1959882605947512
93,h,1,1,542,95,852,405,3.206896551724138,0.2159010320600018,0.1552321680755659
94,h,1,1,542,95,852,405,3.2413793103448274,0.2514414880179575,0.20036430744124875
95,h,1,1,538,136,796,394,3.2758620689655173,0.30865738674392684,0.23857368756074895
96,h,1,1,538,165,796,423,3.310344827586207,0.33752421868356947,0.27413860760582404
97,h,1,1,508,164,818,474,3.3448275862068964,0.3615587685097759,0.2824297026960524
98,h,1,1,509,222,767,480,3.3793103448275863,0.3575304942220209,0.2985727831933939
99,h,1,1,509,251,767,509,3.413793103448276,0.3402626757735708,0.29294375627981606
100,h,1,1,474,233,783,542,3.4482758620689653,0.3901607036588329,0.3160196524872965
101,h,1,1,480,280,738,538,3.4827586206896552,0.358797824756679,0.3136909601868432
102,h,1,1,480,308,738,566,3.5172413793103448,0.3703239229344296,0.32193479267483255
103,h,1,1,480,337,738,595,3.5517241379310347,0.35966251483724676,0.32238654955828444
104,h,1,1,480,366,738,624,3.586206896551724,0.37785946829182115,0.33948431815777863
105,h,1,1,480,394,738,652,3.6206896551724137,0.3649331353580582,0.340390047761953
106,h,1,1,452,394,710,652,3.6551724137931036,0.39995190302280675,0.3354101966249685
107,h,1,1,452,423,710,681,3.689655172413793,0.3892592417750328,0.35892672073903387
108,h,1,1,452,452,710,710,3.7241379310344827,0.3649331353580582,0.3308900250937448
109,h,1,1,452,480,710,738,3.7586206896551726,0.3615587685097759,0.3225847387983253
110,h,1,1,452,509,710,767,3.793103448275862,0.3823397701922125,0.35020209798623747
111,h,1,1,452,509,710,767,3.8275862068965516,0.34529212746910526,0.3193848749885293
112,h,1,1,448,567,663,782,3.8620689655172415,0.32897638104370003,0.3028386192697798
113,h,1,1,423,538,681,796,3.896551724137931,0.326053233996838,0.3117914416408831
114,h,1,1,423,538,681,796,3.9310344827586206,0.27004478836969203,0.2576479388897359
115,h,1,1,423,509,681,767,3.9655172413793105,0.1941450686788302,0.18373339866077557
116,h,1,1,423,509,681,767,4.0,0.22862252405088798,0.17846837685837103
117,h,1,1,423,509,681,767,4.0344827586206895,0.2897074372210124,0.23298031260661278
118,h,1,1,423,509,681,767,4.068965517241379,0.29773922927395485,0.24473401209936518
119,h,1,1,452,509,710,767,4.103448275862069,0.3533523000642449,0.3087053138358001
120,h,1,1,452,509,710,767,4.137931034482759,0.38134994514508974,0.32040169638988286
121,h,1,1,452,509,710,767,4.172413793103448,0.40626225270652816,0.3087053138358001
122,h,1,1,452,509,710,767,4.206896551724138,0.46469756821904684,0.3396683052851807
123,h,1,1,472,520,687,735,4.241379310344827,0.46928831573174085,0.32943962399405374
124,h,1,1,472,520,687,735,4.275862068965517,0.5140235242537432,0.3276806385253328
125,h,1,1,452,480,710,738,4.310344827586207,0.539008259626479,0.3772388279854731
126,h,1,1,452,480,710,738,4.344827586206897,0.5185449728701348,0.3639769284661922
127,h,1,1,452,480,710,738,4.379310344827586,0.49892990189265835,0.313729555687379
128,h,1,1,480,480,738,738,4.413793103448276,0.5922801330182954,0.3784394092411522
129,h,1,1,480,480,738,738,4.448275862068965,0.4708630521496931,0.28148007663992397
130,h,1,1,452,480,710,738,4.482758620689655,0.3792363705119818,0.22685647650708882
131,h,1,1,452,480,710,738,4.517241379310345,0.3743940974039791,0.22908711002900972
132,h,1,1,452,509,710,767,4.551724137931035,0.3116938929256063,0.2295362479666406
133,h,1,1,452,509,710,767,4.586206896551724,0.33178861184527386,0.2570520285207643
134,h,1,1,452,509,710,767,4.620689655172414,0.3328736663226891,0.25888909789818726
135,h,1,1,452,509,710,767,4.655172413793103,0.3363926148644183,0.2773947219355743
136,h,1,1,452,509,710,767,4.689655172413793,0.33333333333333337,0.2958343015995093
137,h,1,1,452,509,710,767,4.724137931034483,0.3584929796824252,0.29647447445669206
138,h,1,1,452,509,710,767,4.758620689655173,0.33132118713637965,0.31141663747324727
139,h,1,1,480,509,738,767,4.793103448275862,0.33786519125101755,0.3361252640178079
140,h,1,1,480,509,738,767,4.827586206896552,0.33093089961978434,0.323067106697948
141,h,1,1,480,509,738,767,4.862068965517241,0.3540021575062102,0.3240635413039349
142,h,1,1,480,509,738,767,4.896551724137931,0.3517387333217247,0.33264715587495425
143,h,1,1,480,509,738,767,4.931034482758621,0.3575942810390168,0.3211865828405438
144,h,1,1,480,509,738,767,4.9655172413793105,0.3462028258131637,0.33294944204532984
