index,detector,total_face_num,center_face_num,target_left,target_top,target_right,target_bottom,time_stamp,ear_left,ear_right
14,h,1,1,485,881,930,1327,0.4666666666666667,0.17319819793857433,0.21060502292493877
15,h,1,1,485,881,930,1327,0.5,0.17319819793857433,0.21060502292493877
16,h,1,1,534,881,980,1327,0.5333333333333333,0.18214803130548748,0.20302359058867497
17,h,1,1,584,881,1029,1327,0.5666666666666667,0.21575345789826034,0.23091902014371704
18,h,1,1,584,831,1029,1277,0.6,0.1875097741448792,0.2136068797156566
19,h,1,1,584,831,1029,1277,0.6333333333333333,0.1875097741448792,0.2136068797156566
20,h,1,1,582,820,1117,1354,0.6666666666666666,0.16712475273446042,0.18412415679466407
21,h,1,1,633,831,1079,1277,0.7,0.19025351596366183,0.19145655123595795
22,h,1,1,633,831,1079,1277,0.7333333333333333,0.19025351596366183,0.19145655123595795
23,h,1,1,683,831,1128,1277,0.7666666666666667,0.17882342926466352,0.1942547241821838
24,h,1,1,683,831,1128,1277,0.8,0.2151092144381294,0.1917412472118426
25,h,1,1,641,760,1176,1295,0.8333333333333334,0.20876278837358067,0.18355533137622593
26,h,1,1,641,760,1176,1295,0.8666666666666667,0.20876278837358067,0.18355533137622593
27,h,1,1,732,782,1178,1228,0.9,0.26071250773104887,0.24731640188095352
28,h,1,1,701,760,1236,1295,0.9333333333333333,0.25769303938673943,0.23831393243264554
29,h,1,1,701,760,1236,1295,0.9666666666666667,0.2569659422625324,0.23322028864956507
30,h,1,1,701,760,1236,1295,1.0,0.2569659422625324,0.23322028864956507
31,h,1,1,782,782,1228,1228,1.0333333333333334,0.28227219817485644,0.2586828945405386
32,h,1,1,760,701,1295,1236,1.0666666666666667,0.2883438082198153,0.26916576904410716
33,h,1,1,760,701,1295,1236,1.1,0.2828864881953536,0.25793800200419514
34,h,1,1,760,701,1295,1236,1.1333333333333333,0.2828864881953536,0.25793800200419514
36,h,1,1,820,701,1354,1236,1.2,0.28094026444555914,0.2623011466188434
