index,detector,total_face_num,center_face_num,target_left,target_top,target_right,target_bottom,time_stamp,ear_left,ear_right
1,h,1,1,448,591,663,806,0.034482758620689655,0.39842558807698125,0.3759254482090708
2,h,1,1,448,591,663,806,0.06896551724137931,0.3701166050988027,0.37245362169052193
3,h,1,1,448,591,663,806,0.10344827586206896,0.39842558807698125,0.37245362169052193
4,h,1,1,448,591,663,806,0.13793103448275862,0.3954210678668838,0.3889647436512151
5,h,1,1,448,591,663,806,0.1724137931034483,0.39842558807698125,0.3719252929688649
6,h,1,1,448,591,663,806,0.20689655172413793,0.39849433241279203,0.40126513164308286
7,h,1,1,448,591,663,806,0.2413793103448276,0.40842109398079257,0.3737289088897922
8,h,1,1,448,591,663,806,0.27586206896551724,0.3794019091105744,0.38372600467467993
9,h,1,1,448,591,663,806,0.3103448275862069,0.39546052915685986,0.39842558807698125
10,h,1,1,448,591,663,806,0.3448275862068966,0.4115412285178272,0.4018801753874571
11,h,1,1,448,567,663,782,0.3793103448275862,0.3704016415232405,0.3741983487695437
12,h,1,1,448,567,663,782,0.41379310344827586,0.39849433241279203,0.39842558807698125
13,h,1,1,448,567,663,782,0.4482758620689655,0.39698866482558415,0.3865103412619629
14,h,1,1,448,567,663,782,0.4827586206896552,0.409970121591969,0.3856821300963337
15,h,1,1,448,567,663,782,0.5172413793103449,0.3955780133928401,0.387002711921439
16,h,1,1,448,567,663,782,0.5517241379310345,0.39712704100401647,0.38754557265078654
17,h,1,1,448,567,663,782,0.5862068965517241,0.4130961923860138,0.3848128294418121
18,h,1,1,448,567,663,782,0.6206896551724138,0.3827349328048875,0.3690264212723787
19,h,1,1,448,567,663,782,0.6551724137931034,0.3955780133928401,0.380873177950881
20,h,1,1,448,567,663,782,0.6896551724137931,0.39407642634711537,0.41017111471633333
21,h,1,1,448,567,663,782,0.7241379310344828,0.4071791172793739,0.41017111471633333
22,h,1,1,448,567,663,782,0.7586206896551724,0.3921450978627398,0.397451729126985
23,h,1,1,448,567,663,782,0.7931034482758621,0.3952904125139038,0.3850860861349624
24,h,1,1,448,567,663,782,0.8275862068965517,0.4088950124770756,0.4106936265373406
25,h,1,1,448,567,663,782,0.8620689655172413,0.38096486476828734,0.3990463529995514
26,h,1,1,448,567,663,782,0.896551724137931,0.39407642634711537,0.4110541536602924
27,h,1,1,448,567,663,782,0.9310344827586207,0.4088950124770756,0.3963736481724248
28,h,1,1,448,567,663,782,0.9655172413793104,0.4068877463463196,0.3822569447144727
29,h,1,1,448,567,663,782,1.0,0.39712704100401647,0.4115777903734973
30,h,1,1,448,567,663,782,1.0344827586206897,0.40961596025952024,0.4115777903734973
31,h,1,1,448,567,663,782,1.0689655172413792,0.40961596025952024,0.397451729126985
32,h,1,1,448,567,663,782,1.103448275862069,0.4237135986070358,0.40036598391227485
33,h,1,1,448,567,663,782,1.1379310344827587,0.3952904125139038,0.4115777903734973
34,h,1,1,448,567,663,782,1.1724137931034482,0.4088950124770756,0.41017111471633333
35,h,1,1,448,567,663,782,1.206896551724138,0.4088950124770756,0.41017111471633333
36,h,1,1,448,567,663,782,1.2413793103448276,0.4088950124770756,0.4110541536602924
37,h,1,1,448,567,663,782,1.2758620689655173,0.4088950124770756,0.42573465914816
38,h,1,1,448,567,663,782,1.3103448275862069,0.3986489300678931,0.3969374502023403
39,h,1,1,448,567,663,782,1.3448275862068966,0.3827349328048875,0.39552214633360716
40,h,1,1,448,567,663,782,1.3793103448275863,0.39407642634711537,0.38169314268455723
41,h,1,1,448,567,663,782,1.4137931034482758,0.4130961923860138,0.39552214633360716
42,h,1,1,448,567,663,782,1.4482758620689655,0.39407642634711537,0.39552214633360716
43,h,1,1,448,567,663,782,1.4827586206896552,0.4237135986070358,0.41361098140421887
44,h,1,1,448,567,663,782,1.5172413793103448,0.39407642634711537,0.3848517718325954
45,h,1,1,448,567,663,782,1.5517241379310345,0.4115412285178272,0.3985386596167004
46,h,1,1,448,567,663,782,1.5862068965517242,0.38106842095773097,0.3850860861349624
47,h,1,1,448,567,663,782,1.6206896551724137,0.39407642634711537,0.3848517718325954
48,h,1,1,448,567,663,782,1.6551724137931034,0.3939115015456835,0.38430513605896105
49,h,1,1,448,567,663,782,1.6896551724137931,0.3986489300678931,0.3985386596167004
50,h,1,1,448,567,663,782,1.7241379310344827,0.39712704100401647,0.41277218317443964
51,h,1,1,448,567,663,782,1.7586206896551724,0.39546052915685986,0.41017111471633333
52,h,1,1,448,567,663,782,1.793103448275862,0.39712704100401647,0.41277218317443964
53,h,1,1,448,567,663,782,1.8275862068965518,0.4072325384483161,0.39552214633360716
54,h,1,1,448,567,663,782,1.8620689655172413,0.3986489300678931,0.3990463529995514
55,h,1,1,448,567,663,782,1.896551724137931,0.39712704100401647,0.4116063929576532
56,h,1,1,448,567,663,782,1.9310344827586208,0.3704016415232405,0.3700716125012218
57,h,1,1,448,567,663,782,1.9655172413793103,0.4130961923860138,0.3990463529995514
58,h,1,1,448,567,663,782,2.0,0.39712704100401647,0.41017111471633333
59,h,1,1,448,567,663,782,2.0344827586206895,0.39407642634711537,0.39552214633360716
60,h,1,1,448,567,663,782,2.0689655172413794,0.3923605311494137,0.41017111471633333
61,h,1,1,448,567,663,782,2.103448275862069,0.39712704100401647,0.3848128294418121
62,h,1,1,448,567,663,782,2.1379310344827585,0.4071791172793739,0.41017111471633333
63,h,1,1,448,567,663,782,2.1724137931034484,0.42383421821589057,0.39608473718697895
64,h,1,1,448,567,663,782,2.206896551724138,0.39712704100401647,0.3990463529995514
65,h,1,1,448,567,663,782,2.2413793103448274,0.39712704100401647,0.3990463529995514
66,h,1,1,448,567,663,782,2.2758620689655173,0.4099862646496406,0.39552214633360716
67,h,1,1,448,567,663,782,2.310344827586207,0.3954210678668838,0.3848517718325954
68,h,1,1,448,567,663,782,2.3448275862068964,0.4115191492031454,0.39433921053996557
69,h,1,1,448,567,663,782,2.3793103448275863,0.3842016677497724,0.38376483708068215
70,h,1,1,448,567,663,782,2.413793103448276,0.393955139111649,0.39608473718697895
71,h,1,1,448,567,663,782,2.4482758620689653,0.42211866902783113,0.39791932856977147
72,h,1,1,448,567,663,782,2.4827586206896552,0.3827349328048875,0.39552214633360716
73,h,1,1,448,567,663,782,2.5172413793103448,0.3986489300678931,0.36957151318559067
74,h,1,1,448,567,663,782,2.5517241379310347,0.3827349328048875,0.35483309737728724
75,h,1,1,448,567,663,782,2.586206896551724,0.3825287694169497,0.38535946521544645
76,h,1,1,448,567,663,782,2.6206896551724137,0.362245385694578,0.380873177950881
77,h,1,1,448,567,663,782,2.6551724137931036,0.3789616968207539,0.3797340545940409
78,h,1,1,448,567,663,782,2.689655172413793,0.4088339500439426,0.3797340545940409
79,h,1,1,448,567,663,782,2.7241379310344827,0.380855871084127,0.38376483708068215
80,h,1,1,448,567,663,782,2.7586206896551726,0.3825287694169497,0.3690264212723787
81,h,1,1,448,567,663,782,2.793103448275862,0.3923605311494137,0.3848128294418121
82,h,1,1,448,567,663,782,2.8275862068965516,0.393955139111649,0.3797340545940409
83,h,1,1,448,567,663,782,2.8620689655172415,0.3842016677497724,0.3690264212723787
