index,detector,total_face_num,center_face_num,target_left,target_top,target_right,target_bottom,time_stamp,ear_left,ear_right
1,h,1,1,760,938,1295,1473,0.03333333333333333,0.33380434294136413,0.2810621428049646
2,h,1,1,760,938,1295,1473,0.06666666666666667,0.3374404477646829,0.2837271618039184
3,h,1,1,760,938,1295,1473,0.1,0.3256193899061983,0.27817205194130856
4,h,1,1,760,938,1295,1473,0.13333333333333333,0.3256193899061983,0.27817205194130856
5,h,1,1,760,938,1295,1473,0.16666666666666666,0.3442116814930279,0.29674772512161113
6,h,1,1,760,938,1295,1473,0.2,0.32512910998280575,0.285169894710263
7,h,1,1,760,938,1295,1473,0.23333333333333334,0.32512910998280575,0.285169894710263
8,h,1,1,760,938,1295,1473,0.26666666666666666,0.32068875604280417,0.27528071261483433
9,h,1,1,760,998,1295,1533,0.3,0.34698654154113034,0.29563867794518056
10,h,1,1,760,998,1295,1533,0.3333333333333333,0.33053668285782284,0.2916355057493986
11,h,1,1,760,998,1295,1533,0.36666666666666664,0.33053668285782284,0.2916355057493986
12,h,1,1,760,998,1295,1533,0.4,0.34282561839473874,0.3043853278152546
13,h,1,1,760,998,1295,1533,0.43333333333333335,0.3268417234685142,0.2918612284275931
14,h,1,1,760,998,1295,1533,0.4666666666666667,0.33004988256201445,0.298838312154228
15,h,1,1,760,998,1295,1533,0.5,0.33004988256201445,0.298838312154228
16,h,1,1,760,998,1295,1533,0.5333333333333333,0.32635832990683994,0.298838312154228
17,h,1,1,760,998,1295,1533,0.5666666666666667,0.33752722767940463,0.30068517466648864
18,h,1,1,760,998,1295,1533,0.6,0.33755500397987354,0.31077519729786834
19,h,1,1,760,998,1295,1533,0.6333333333333333,0.33755500397987354,0.31077519729786834
20,h,1,1,760,998,1295,1533,0.6666666666666666,0.32421623183140913,0.28846301826509874
21,h,1,1,760,998,1295,1533,0.7,0.3355977790298585,0.30494795904904587
22,h,1,1,760,998,1295,1533,0.7333333333333333,0.3355977790298585,0.30494795904904587
23,h,1,1,760,998,1295,1533,0.7666666666666667,0.3388520628501859,0.31191645616555824
24,h,1,1,760,998,1295,1533,0.8,0.3284108655173777,0.30530835292956526
25,h,1,1,760,998,1295,1533,0.8333333333333334,0.33192034710667856,0.29431728729721623
26,h,1,1,760,998,1295,1533,0.8666666666666667,0.33192034710667856,0.29431728729721623
27,h,1,1,760,998,1295,1533,0.9,0.3353073070832095,0.3019495331370543
28,h,1,1,760,998,1295,1533,0.9333333333333333,0.3460963262736901,0.3023288192219304
29,h,1,1,760,998,1295,1533,0.9666666666666667,0.33509937626985914,0.30690222359894964
30,h,1,1,760,998,1295,1533,1.0,0.33509937626985914,0.30690222359894964
31,h,1,1,760,998,1295,1533,1.0333333333333334,0.36597655186383343,0.3275019853346679
32,h,1,1,760,998,1295,1533,1.0666666666666667,0.37795941951025624,0.34345015250549743
33,h,1,1,760,998,1295,1533,1.1,0.3901289237393832,0.3558428305444556
34,h,1,1,760,998,1295,1533,1.1333333333333333,0.3901289237393832,0.3558428305444556
35,h,1,1,760,998,1295,1533,1.1666666666666667,0.39170839490975984,0.34341248460365653
36,h,1,1,760,998,1295,1533,1.2,0.39320571618233263,0.34789057771146353
37,h,1,1,760,998,1295,1533,1.2333333333333334,0.39320571618233263,0.34789057771146353
