index,detector,total_face_num,center_face_num,target_left,target_top,target_right,target_bottom,time_stamp,ear_left,ear_right
1,h,1,1,448,663,663,878,0.034482758620689655,0.3390695398679186,0.31465892795660505
2,h,1,1,448,663,663,878,0.06896551724137931,0.3516107748438625,0.313292874068759
3,h,1,1,448,663,663,878,0.10344827586206896,0.3525337646221854,0.34436330951419125
4,h,1,1,423,624,681,882,0.13793103448275862,0.3525337646221854,0.33873836587941675
5,h,1,1,423,624,681,882,0.1724137931034483,0.3710395948771255,0.3299181735877531
6,h,1,1,448,663,663,878,0.20689655172413793,0.3527754744652017,0.3173417855582456
7,h,1,1,448,663,663,878,0.2413793103448276,0.375,0.3309118971194738
8,h,1,1,448,663,663,878,0.27586206896551724,0.3701166050988026,0.33929231057922427
9,h,1,1,448,663,663,878,0.3103448275862069,0.38862243535374275,0.3353094577139637
10,h,1,1,448,663,663,878,0.3448275862068966,0.37557057244483766,0.3333333333333333
11,h,1,1,448,663,663,878,0.3793103448275862,0.37557057244483766,0.34938708735563107
12,h,1,1,448,663,663,878,0.41379310344827586,0.35089050619773093,0.31132189561769025
13,h,1,1,448,663,663,878,0.4482758620689655,0.35181160524731175,0.3165243434939593
14,h,1,1,448,663,663,878,0.4827586206896552,0.3516107748438625,0.3077145133220189
15,h,1,1,448,663,663,878,0.5172413793103449,0.35089050619773093,0.34436330951419125
16,h,1,1,448,663,663,878,0.5517241379310345,0.38954542513206564,0.3333333333333333
17,h,1,1,448,663,663,878,0.5862068965517241,0.35089050619773093,0.313292874068759
18,h,1,1,448,663,663,878,0.6206896551724138,0.39347469426302467,0.34938708735563107
19,h,1,1,448,663,663,878,0.6551724137931034,0.3747610703803311,0.34436330951419125
20,h,1,1,448,663,663,878,0.6896551724137931,0.38862243535374275,0.32297513652980986
21,h,1,1,448,663,663,878,0.7241379310344828,0.38862243535374275,0.34436330951419125
22,h,1,1,448,663,663,878,0.7586206896551724,0.38954542513206564,0.3309118971194738
23,h,1,1,448,663,663,878,0.7931034482758621,0.375651139006862,0.3309118971194738
24,h,1,1,448,663,663,878,0.8275862068965517,0.38862243535374275,0.34436330951419125
25,h,1,1,448,663,663,878,0.8620689655172413,0.38862243535374275,0.34938708735563107
26,h,1,1,448,663,663,878,0.896551724137931,0.38946187863800164,0.34186174814904474
27,h,1,1,448,663,663,878,0.9310344827586207,0.3701166050988026,0.32543943859910335
28,h,1,1,448,663,663,878,0.9655172413793104,0.3527754744652017,0.3333333333333333
29,h,1,1,448,663,663,878,1.0,0.3161272830175529,0.2802176653136105
