index,detector,total_face_num,center_face_num,target_left,target_top,target_right,target_bottom,time_stamp,ear_left,ear_right
1,h,1,1,641,582,1176,1117,0.03333333333333333,0.15877840444374675,0.15781585944978718
2,h,1,1,641,582,1176,1117,0.06666666666666667,0.16244924254131995,0.1724197496108373
3,h,1,1,641,582,1176,1117,0.1,0.16244924254131995,0.1724197496108373
4,h,1,1,641,582,1176,1117,0.13333333333333333,0.16244924254131995,0.1724197496108373
5,h,1,1,641,582,1176,1117,0.16666666666666666,0.16244924254131995,0.1724197496108373
6,h,1,1,641,582,1176,1117,0.2,0.1705012062740736,0.1750882994535393
7,h,1,1,641,582,1176,1117,0.23333333333333334,0.1705012062740736,0.1750882994535393
8,h,1,1,641,582,1176,1117,0.26666666666666666,0.16140460692372752,0.15478316724383606
9,h,1,1,641,582,1176,1117,0.3,0.14246320809558208,0.15232584558334483
10,h,1,1,641,582,1176,1117,0.3333333333333333,0.14246320809558208,0.15232584558334483
11,h,1,1,641,582,1176,1117,0.36666666666666664,0.14246320809558208,0.15232584558334483
12,h,1,1,641,582,1176,1117,0.4,0.14246320809558208,0.15232584558334483
13,h,1,1,641,582,1176,1117,0.43333333333333335,0.14724398023945282,0.15726620796325932
14,h,1,1,641,582,1176,1117,0.4666666666666667,0.14724398023945282,0.15726620796325932
15,h,1,1,641,582,1176,1117,0.5,0.14724398023945282,0.15726620796325932
16,h,1,1,641,582,1176,1117,0.5333333333333333,0.14724398023945282,0.15726620796325932
17,h,1,1,641,582,1176,1117,0.5666666666666667,0.1280633879933301,0.13073747410686531
18,h,1,1,641,582,1176,1117,0.6,0.11708018140189808,0.12367456588930004
19,h,1,1,641,582,1176,1117,0.6333333333333333,0.11708018140189808,0.12367456588930004
20,h,1,1,582,522,1117,1057,0.6666666666666666,0.14281666767773374,0.15829780772580268
21,h,1,1,582,582,1117,1117,0.7,0.15363964793343382,0.1680302842072799
22,h,1,1,582,582,1117,1117,0.7333333333333333,0.15363964793343382,0.1680302842072799
23,h,1,1,582,582,1117,1117,0.7666666666666667,0.1425629104469398,0.17466506794442394
24,h,1,1,582,582,1117,1117,0.8,0.1556791299171042,0.16745764257840848
25,h,1,1,633,633,1079,1079,0.8333333333333334,0.22056438662814232,0.21822472956991454
26,h,1,1,633,633,1079,1079,0.8666666666666667,0.22056438662814232,0.21822472956991454
27,h,1,1,633,633,1079,1079,0.9,0.2185990107546779,0.21730159659782655
28,h,1,1,633,633,1079,1079,0.9333333333333333,0.2185990107546779,0.21730159659782655
29,h,1,1,633,633,1079,1079,0.9666666666666667,0.2185990107546779,0.21730159659782655
30,h,1,1,633,633,1079,1079,1.0,0.2185990107546779,0.21730159659782655
31,h,1,1,633,633,1079,1079,1.0333333333333334,0.19222957242880273,0.18178475822342793
32,h,1,1,633,633,1079,1079,1.0666666666666667,0.21493787874567935,0.20691169261965384
33,h,1,1,633,633,1079,1079,1.1,0.20095695960312837,0.1973450812726005
34,h,1,1,633,633,1079,1079,1.1333333333333333,0.20095695960312837,0.1973450812726005
35,h,1,1,633,633,1079,1079,1.1666666666666667,0.21405760926075526,0.2156150727439614
36,h,1,1,633,633,1079,1079,1.2,0.21092371951913153,0.1971952459518321
37,h,1,1,633,633,1079,1079,1.2333333333333334,0.21092371951913153,0.1971952459518321
