index,detector,total_face_num,center_face_num,target_left,target_top,target_right,target_bottom,time_stamp,ear_left,ear_right
1,h,1,1,400,591,615,806,0.034482758620689655,0.17254048296956997,0.18842550466500885
2,h,1,1,400,591,615,806,0.06896551724137931,0.20093325761132189,0.21339479988815996
3,h,1,1,400,591,615,806,0.10344827586206896,0.20203050891044216,0.21232243699368492
4,h,1,1,400,591,615,806,0.13793103448275862,0.17135864339326193,0.21339479988815996
5,h,1,1,400,591,615,806,0.1724137931034483,0.19109383541230276,0.18298678339139032
6,h,1,1,400,591,615,806,0.20689655172413793,0.194369470682473,0.21339479988815996
7,h,1,1,400,591,615,806,0.2413793103448276,0.16775143981400592,0.21654909662700142
8,h,1,1,400,591,615,806,0.27586206896551724,0.18563853034270045,0.20213045566305804
9,h,1,1,400,591,615,806,0.3103448275862069,0.2010152544552211,0.21232243699368492
10,h,1,1,400,591,615,806,0.3448275862068966,0.19444444444444445,0.21339479988815996
11,h,1,1,400,591,615,806,0.3793103448275862,0.2010152544552211,0.21654909662700142
12,h,1,1,400,591,615,806,0.41379310344827586,0.19543149738702048,0.21339479988815996
13,h,1,1,400,591,615,806,0.4482758620689655,0.16666666666666666,0.18232031998918968
14,h,1,1,376,591,591,806,0.4827586206896552,0.20932038627590938,0.2283511532822941
15,h,1,1,376,591,591,806,0.5172413793103449,0.2293672247984458,0.242921813168513
16,h,1,1,376,591,591,806,0.5517241379310345,0.17135864339326193,0.18925645512987202
17,h,1,1,376,591,591,806,0.5862068965517241,0.13636363636363635,0.16371964974107478
18,h,1,1,376,591,591,806,0.6206896551724138,0.11428571428571428,0.16310019909422244
19,h,1,1,376,591,591,806,0.6551724137931034,0.16781614625414193,0.18662369052659397
20,h,1,1,376,591,591,806,0.6896551724137931,0.18147260941764307,0.21339479988815996
21,h,1,1,376,591,591,806,0.7241379310344828,0.17261089328997456,0.1872176296656492
22,h,1,1,376,591,591,806,0.7586206896551724,0.14845079790431798,0.18344575015214584
23,h,1,1,376,591,591,806,0.7931034482758621,0.1632209724048041,0.20528475240189947
24,h,1,1,376,591,591,806,0.8275862068965517,0.19543149738702048,0.21654909662700142
25,h,1,1,376,591,591,806,0.8620689655172413,0.22245270952575222,0.26181669096374566
26,h,1,1,376,591,591,806,0.896551724137931,0.2293672247984458,0.23463225241337865
