index,detector,total_face_num,center_face_num,target_left,target_top,target_right,target_bottom,time_stamp,ear_left,ear_right
1,h,1,1,508,749,818,1058,0.034482758620689655,0.25766435298677065,0.18226287959471954
2,h,1,1,542,749,852,1058,0.06896551724137931,0.2186274028437215,0.17246426452084618
3,h,1,1,542,749,852,1058,0.10344827586206896,0.27447786701696186,0.21140988899154953
4,h,1,1,542,783,852,1093,0.13793103448275862,0.25965679892447646,0.17386006329943576
5,h,1,1,542,783,852,1093,0.1724137931034483,0.2874693577475853,0.18226287959471954
6,h,1,1,542,783,852,1093,0.20689655172413793,0.34943573091863944,0.24201144975917227
7,h,1,1,542,783,852,1093,0.2413793103448276,0.3721349092139311,0.2636670947077344
8,h,1,1,542,783,852,1093,0.27586206896551724,0.24311011808289154,0.19320815652097362
9,h,1,1,542,783,852,1093,0.3103448275862069,0.27540328792628344,0.2178863170985314
10,h,1,1,542,783,852,1093,0.3448275862068966,0.328006937952701,0.23256478345449755
11,h,1,1,542,783,852,1093,0.3793103448275862,0.28571518385582834,0.18777515153664945
12,h,1,1,542,783,852,1093,0.41379310344827586,0.26174571962281934,0.20137586667906085
13,h,1,1,542,783,852,1093,0.4482758620689655,0.33455697199156187,0.21550725261001305
14,h,1,1,542,783,852,1093,0.4827586206896552,0.30102486001791756,0.22549884895128935
15,h,1,1,542,783,852,1093,0.5172413793103449,0.34927786784823595,0.21076148113044307
16,h,1,1,542,783,852,1093,0.5517241379310345,0.297716394260919,0.2086243998208737
17,h,1,1,577,749,886,1058,0.5862068965517241,0.29007521485774623,0.20532440879415384
18,h,1,1,577,749,886,1058,0.6206896551724138,0.2975121769701103,0.21814576401017952
19,h,1,1,577,749,886,1058,0.6551724137931034,0.31115114425168694,0.21040677194899426
20,h,1,1,577,714,886,1024,0.6896551724137931,0.2701891887841759,0.18464428097623492
21,h,1,1,577,714,886,1024,0.7241379310344828,0.25623483481647574,0.17813761996360286
22,h,1,1,577,680,886,990,0.7586206896551724,0.2368348360985084,0.18352226282344003
23,h,1,1,577,680,886,990,0.7931034482758621,0.299511400327193,0.22186775780823925
24,h,1,1,595,681,853,939,0.8275862068965517,0.3416324152979639,0.29564454633817755
25,h,1,1,542,646,852,955,0.8620689655172413,0.26978152926451954,0.2110927733465405
26,h,1,1,542,611,852,921,0.896551724137931,0.3220302901295291,0.23945943184579216
27,h,1,1,542,611,852,921,0.9310344827586207,0.27670792565968705,0.2184657186380226
