index,detector,total_face_num,center_face_num,target_left,target_top,target_right,target_bottom,time_stamp,ear_left,ear_right
1,h,1,1,413,691,592,871,0.034482758620689655,0.33873836587941675,0.3273916204778994
2,h,1,1,413,691,592,871,0.06896551724137931,0.32712899321438305,0.34462275839778883
3,h,1,1,413,691,592,871,0.10344827586206896,0.32712899321438305,0.3392857142857143
4,h,1,1,413,691,592,871,0.13793103448275862,0.32015621187164245,0.31016048255800993
5,h,1,1,413,691,592,871,0.1724137931034483,0.3526954416019478,0.37037037037037035
6,h,1,1,413,691,592,871,0.20689655172413793,0.3526954416019478,0.33310494458892237
7,h,1,1,413,691,592,871,0.2413793103448276,0.30260003407321345,0.3390695398679186
8,h,1,1,413,691,592,871,0.27586206896551724,0.3358525987266785,0.345482172104163
9,h,1,1,413,691,592,871,0.3103448275862069,0.33873836587941675,0.3448275862068966
10,h,1,1,413,691,592,871,0.3448275862068966,0.30260003407321345,0.30357142857142855
11,h,1,1,413,691,592,871,0.3793103448275862,0.2862991671569341,0.30357142857142855
12,h,1,1,413,691,592,871,0.41379310344827586,0.3115572852791207,0.277587453824102
13,h,1,1,413,691,592,871,0.4482758620689655,0.2589815819944927,0.2690318547084308
14,h,1,1,413,691,592,871,0.4827586206896552,0.2686456251092852,0.2690318547084308
15,h,1,1,413,691,592,871,0.5172413793103449,0.2701716134791496,0.2777777777777778
16,h,1,1,413,691,592,871,0.5517241379310345,0.2590638800754199,0.2962962962962963
17,h,1,1,413,691,592,871,0.5862068965517241,0.27722107483412195,0.2974492175610842
18,h,1,1,413,691,592,871,0.6206896551724138,0.30091213723418164,0.2857142857142857
19,h,1,1,413,691,592,871,0.6551724137931034,0.3037979043869199,0.3222121647855953
20,h,1,1,413,691,592,871,0.6896551724137931,0.3070316347601759,0.3111148315119679
21,h,1,1,413,691,592,871,0.7241379310344828,0.35058417622398225,0.35780537375065574
22,h,1,1,413,691,592,871,0.7586206896551724,0.3041458676074377,0.32920538313823156
23,h,1,1,413,691,592,871,0.7931034482758621,0.3297776760938608,0.2998334720937463
24,h,1,1,413,691,592,871,0.8275862068965517,0.3241419213351964,0.3164908872100655
25,h,1,1,413,691,592,871,0.8620689655172413,0.3327668409915659,0.31129974376098996
