index,detector,total_face_num,center_face_num,target_left,target_top,target_right,target_bottom,time_stamp,ear_left,ear_right
1,h,1,1,572,672,751,851,0.034482758620689655,0.35689921255103096,0.36760731104690386
2,h,1,1,572,672,751,851,0.06896551724137931,0.3897106067239669,0.34938708735563107
3,h,1,1,572,672,751,851,0.10344827586206896,0.3672853034106898,0.3328736663226891
4,h,1,1,572,672,751,851,0.13793103448275862,0.3681989540977238,0.3653882720882176
5,h,1,1,572,672,751,851,0.1724137931034483,0.38643483558867875,0.36316923312953137
6,h,1,1,572,672,751,851,0.20689655172413793,0.37083451176120347,0.3653882720882176
7,h,1,1,572,672,751,851,0.2413793103448276,0.3392238510884903,0.3353094577139637
8,h,1,1,572,672,751,851,0.27586206896551724,0.38643483558867875,0.34938708735563107
9,h,1,1,572,672,751,851,0.3103448275862069,0.3507192101247443,0.3415086756140032
10,h,1,1,572,672,751,851,0.3448275862068966,0.3905124837953327,0.36760731104690386
11,h,1,1,572,672,751,851,0.3793103448275862,0.37291462194206504,0.3654408413779288
12,h,1,1,572,672,751,851,0.41379310344827586,0.3897106067239669,0.3653882720882176
13,h,1,1,572,672,751,851,0.4482758620689655,0.3764632639994841,0.3632348801803583
14,h,1,1,572,672,751,851,0.4827586206896552,0.3905257096184787,0.3632348801803583
15,h,1,1,572,672,751,851,0.5172413793103449,0.3753493582787804,0.38380365552345197
16,h,1,1,572,672,751,851,0.5517241379310345,0.37730234495682413,0.3653882720882176
17,h,1,1,572,672,751,851,0.5862068965517241,0.38833421309876986,0.34680355403047297
18,h,1,1,572,672,751,851,0.6206896551724138,0.3905124837953327,0.3609400597677782
19,h,1,1,572,672,751,851,0.6551724137931034,0.3905124837953327,0.37525429640969676
20,h,1,1,572,672,751,851,0.6896551724137931,0.40821986866549903,0.3729753401137309
21,h,1,1,572,672,751,851,0.7241379310344828,0.3602997782810197,0.34475968994420103
22,h,1,1,572,672,751,851,0.7586206896551724,0.3602997782810197,0.34680355403047297
23,h,1,1,572,672,751,851,0.7931034482758621,0.3602997782810197,0.3328736663226891
24,h,1,1,572,672,751,851,0.8275862068965517,0.37291462194206504,0.34402607436037524
25,h,1,1,572,672,751,851,0.8620689655172413,0.39226334368618343,0.36316923312953137
26,h,1,1,572,672,751,851,0.896551724137931,0.37291462194206504,0.3304378749314146
27,h,1,1,572,672,751,851,0.9310344827586207,0.37533664642880926,0.3649490004449446
28,h,1,1,572,672,751,851,0.9655172413793104,0.3796077401453099,0.36323344413261266
29,h,1,1,572,672,751,851,1.0,0.35842266102140624,0.35095084715575114
30,h,1,1,572,672,751,851,1.0344827586206897,0.3905124837953327,0.3602997782810197
31,h,1,1,572,672,751,851,1.0689655172413792,0.3433142043969684,0.3415086756140032
32,h,1,1,572,652,751,831,1.103448275862069,0.3905124837953327,0.3753493582787804
33,h,1,1,572,652,751,831,1.1379310344827587,0.3943176900566074,0.36316923312953137
34,h,1,1,572,652,751,831,1.1724137931034482,0.41133303515639064,0.37763003079364366
35,h,1,1,572,652,751,831,1.206896551724138,0.37730234495682413,0.3649490004449446
36,h,1,1,572,652,751,831,1.2413793103448276,0.3897106067239669,0.37730234495682413
37,h,1,1,572,652,751,831,1.2758620689655173,0.37291462194206504,0.35842266102140624
38,h,1,1,572,652,751,831,1.3103448275862069,0.3559959797327521,0.3304378749314146
39,h,1,1,572,652,751,831,1.3448275862068966,0.3617803236716262,0.3815846165647656
40,h,1,1,572,652,751,831,1.3793103448275863,0.37291462194206504,0.35842266102140624
41,h,1,1,572,652,751,831,1.4137931034482758,0.39142686180100367,0.37763003079364366
42,h,1,1,572,652,751,831,1.4482758620689655,0.3897106067239669,0.3653882720882176
43,h,1,1,572,672,751,851,1.4827586206896552,0.35333481042363707,0.3328736663226891
44,h,1,1,572,672,751,851,1.5172413793103448,0.3943176900566074,0.39561722887537915
45,h,1,1,572,672,751,851,1.5517241379310345,0.4279254612501457,0.393591831615609
46,h,1,1,572,672,751,851,1.5862068965517242,0.42573465914816,0.393591831615609
47,h,1,1,572,672,751,851,1.6206896551724137,0.42835822959228587,0.41378006482535945
48,h,1,1,572,652,751,831,1.6551724137931034,0.42835822959228587,0.3959251908590267
49,h,1,1,572,652,751,831,1.6896551724137931,0.42573465914816,0.43058316213911313
50,h,1,1,572,672,751,851,1.7241379310344827,0.44088291057967854,0.42804554840643433
51,h,1,1,572,672,751,851,1.7586206896551724,0.44507502701625595,0.4170512735390416
52,h,1,1,572,672,751,851,1.793103448275862,0.42573465914816,0.4147442083126365
53,h,1,1,572,672,751,851,1.8275862068965518,0.4304749218997429,0.4147442083126365
54,h,1,1,572,672,751,851,1.8620689655172413,0.42813096519284594,0.4009220187908522
55,h,1,1,572,672,751,851,1.896551724137931,0.44335594100640224,0.43222196110293887
56,h,1,1,572,652,751,831,1.9310344827586208,0.46286732957408,0.4147442083126365
57,h,1,1,572,652,751,831,1.9655172413793103,0.4257448533299885,0.39895955992134813
58,h,1,1,572,652,751,831,2.0,0.41134288449250256,0.39085866432443567
59,h,1,1,572,652,751,831,2.0344827586206895,0.41329921822421767,0.4170512735390416
60,h,1,1,572,652,751,831,2.0689655172413794,0.3943176900566074,0.3854558697099236
61,h,1,1,572,652,751,831,2.103448275862069,0.4453911748801781,0.44608383351829695
62,h,1,1,572,652,751,831,2.1379310344827585,0.4430630315028852,0.4305360427877001
63,h,1,1,572,652,751,831,2.1724137931034484,0.44538342402818104,0.4147442083126365
64,h,1,1,572,652,751,831,2.206896551724138,0.46241636931607333,0.44788592902238933
65,h,1,1,572,652,751,831,2.2413793103448274,0.4600072372535662,0.44788592902238933
66,h,1,1,572,652,751,831,2.2758620689655173,0.47890376048599215,0.44788592902238933
67,h,1,1,572,652,751,831,2.310344827586207,0.4600072372535662,0.4346262484602141
68,h,1,1,572,652,751,831,2.3448275862068964,0.4453911748801781,0.41522739926869984
69,h,1,1,572,652,751,831,2.3793103448275863,0.41638064158308996,0.4170512735390416
70,h,1,1,572,652,751,831,2.413793103448276,0.46241636931607333,0.450377349111045
71,h,1,1,572,652,751,831,2.4482758620689653,0.4643727030477884,0.44788592902238933
72,h,1,1,572,652,751,831,2.4827586206896552,0.46241636931607333,0.41887514780938323
73,h,1,1,572,652,751,831,2.5172413793103448,0.37375150033846294,0.3854558697099236
74,h,1,1,572,652,751,831,2.5517241379310347,0.3392238510884903,0.3609400597677782
75,h,1,1,572,652,751,831,2.586206896551724,0.4058470664861096,0.3945567280510178
76,h,1,1,572,652,751,831,2.6206896551724137,0.35531676008879737,0.3649490004449446
77,h,1,1,572,652,751,831,2.6551724137931036,0.3905257096184787,0.3653882720882176
